"Country","Year","WCR.med.m3perMWh","WCR.min.m3perMWh","WCR.max.m3perMWh"
"Iraq",2016,3.12274165052518,3.10669199584568,3.14124903295677
"Ireland",2016,1.14124600337638,0.909163656758652,1.46639914967947
"Israel",2016,0.0367485081223125,0.0242051000955566,0.0502612474916388
"Italy",2016,1.79517572541178,1.42730563016317,2.10600070263494
"Jamaica",2016,3.31946908681745,2.96245669416533,3.98840903400459
"Japan",2016,5.31554421517304,5.28934981880406,5.32221732952301
"Jordan",2016,0.166195572567027,0.160004026269322,0.172771251853429
"Kazakhstan",2016,88.3080875568158,87.8318861121536,88.9987665128026
"Kenya",2016,11.7245203174528,8.38222110388929,12.3089449114677
"Korea",2016,0.154895184237528,0.138244985900512,0.177983922273052
"Dem. People's Rep. of Korea",2016,50.2601684689826,50.1197278940092,50.4876748053882
"Kosovo",2016,1.98448094619629,1.35390409449925,2.94815726286574
"Kuwait",2016,0.0519544021456901,0.0367712431877193,0.0693719506947813
"Kyrgyzstan",2016,0.223126192127884,0.143276267531292,0.340549481224551
"Latvia",2016,5.75894566571206,5.61664018711284,5.93883374353307
"Lebanon",2016,1.35952145138984,1.33876861676439,1.38370171939826
"Libya",2016,0.932266110348614,0.697329431786989,1.29700965138622
"Lithuania",2016,3.8813122064135,3.71951912624473,4.11422005451477
"Luxembourg",2016,7.61602260982712,7.55391109026388,7.70902075359418
"Malaysia",2016,6.41302462118218,6.36892645285587,6.4500606577582
"Malta",2016,1.64050713286713,1.26147766899767,2.29496512820513
"Mauritius",2016,17.8096809204471,17.4182396318212,18.5500894674556
"Mexico",2016,6.25738913615465,5.90695742002308,6.56807178202256
"Rep. of Moldova",2016,7.21652109736932,7.0524998640246,7.38209603758114
"Mongolia",2016,2.39581526568555,1.80907962037057,3.32619466272102
"Montenegro",2016,3.85743890954473,3.5855655571092,4.27287329349889
"Morocco",2016,9.30691287569771,8.97651876226004,9.89090223508292
"Mozambique",2016,72.4807469082064,72.4352609082064,72.526535513711
"Myanmar",2016,35.9355448211903,35.927097198973,35.9440609809956
"Namibia",2016,473.581580803941,473.561539424631,473.618441887685
"Nepal",2016,65.7616563158624,65.7616563158624,65.7616563158624
"Netherlands",2016,1.02220018465958,0.704444259235149,1.49186411133389
"Nicaragua",2016,8.90973061356132,7.50916188343716,9.49971046980179
"Niger",2016,1.60311178707224,1.19842129277567,2.37001368821293
"Nigeria",2016,78.7208464533501,78.5891126379123,78.8528640983745
"Norway",2016,12.7987589853552,12.7930235456707,12.8064910529887
"New Zealand",2016,7.25965662623189,5.87428210137051,7.45574528481765
"Oman",2016,0.0231187107631179,0.0180792660979315,0.0282541657122823
"Pakistan",2016,1.95480038499016,1.92152891273914,1.99488857640628
"Panama",2016,34.6302027435238,34.4914039193459,34.8873875533713
"Paraguay",2016,35.9019134258534,35.9019073073984,35.9019249371987
"Peru",2016,28.9119663467536,28.8160550013989,29.0250642661986
"Philippines",2016,2.23064736429367,1.25668603451405,2.39360345695091
"Poland",2016,4.43360111563237,3.86826766707714,5.29627603326672
"Portugal",2016,1.13389610390805,0.921709239216115,1.42710023193935
"Qatar",2016,0.021824,0.01724,0.026408
"Romania",2016,51.5904200383884,51.3300871689354,51.9775856252277
"Russian Federation",2016,28.7255185169862,28.4659148003039,29.0702553726554
"Saudi Arabia",2016,0.0406971430858376,0.0294729182689798,0.0533215259705232
"Senegal",2016,41.5218642351357,41.200327237155,42.1498595683195
"Serbia",2016,2.83529464804026,2.37561254494433,3.53693263034925
"Singapore",2016,0.0812823723319852,0.060680627551909,0.102480809741278
"Slovakia",2016,31.7192380981451,31.3873479839713,32.2326262613878
"Slovenia",2016,2.76022732091636,2.42092773000727,3.28173723000727
"South Africa",2016,3.15633545422023,2.71328655235394,3.96311044739522
"Spain",2016,1.66794789835544,1.44956581983215,2.00922837933603
"Srilanka",2016,19.6051744975609,19.5542263471829,19.6576671760823
"South Sudan",2016,1.71910759075908,1.359099669967,2.4251696369637
"Sudan",2016,277.025463334507,276.865803371932,277.338594889015
"Suriname",2016,37.2325329241098,37.076615297997,37.5258784829624
"Sweden",2016,1.99281331569489,1.82586016089712,2.27470940543272
"Switzerland",2016,6.81424565179185,6.68802795175228,7.02599214644954
"Syria",2016,3.4161910654174,3.40590795057641,3.42772515066475
"Tajikistan",2016,33.871726912688,33.8490012859471,33.9054581104596
"United Rep. of Tanzania",2016,11.1196190547232,10.9721056918353,11.3293161794858
"Thailand",2016,6.28859907304068,6.2543796799199,6.32179212073452
"Togo",2016,435.5710492,435.527456096552,435.656545751724
"Trinidad",2016,0.490639057132188,0.326390944734877,0.655978743465273
"Tunisia",2016,1.58377651919009,1.42653396857057,1.74565329968772
"Turkey",2016,7.53189633266734,7.14265230363029,7.93027662537018
"Turkmenistan",2016,0.58536,0.41634,0.75438
"United Arab Emirates",2016,0.0283868539769746,0.0232082928485447,0.0338098911077502
"United Kingdom",2016,1.26814445248691,1.03099511193088,1.6175987472871
"Ukraine",2016,24.2863090175813,23.8453401486902,24.9423996989202
"Uruguay",2016,143.955964285889,143.88964724404,144.080734077398
"USA",2016,2.32717592803946,2.0188958393128,2.67147935740773
"Uzbekistan",2016,1.16170222152312,0.993029449978675,1.34401104849169
"Venezuela",2016,44.4248060896483,44.3191083206156,44.5876003447271
"Viet Nam",2016,24.5929306963681,24.314344480438,25.009315528653
"Yemen",2016,0.0472261825227669,0.033377345475683,0.063130892462701
"Zambia",2016,466.84514000342,466.821246989312,466.890172718256
"Zimbabwe",2016,485.620975007764,485.348562359543,486.119033505788
"Albania",2017,5.7907454772426,5.7907454772426,5.7907454772426
"Algeria",2017,0.825446227493489,0.666328118624536,0.986030452282354
"Angola",2017,16.232179570529,16.1288640373636,16.4348061588301
"Argentina",2017,24.6197772878621,24.4715582843261,24.8157138738073
"Armenia",2017,20.0531913801983,19.8655039313896,20.3055606062125
"Australia",2017,4.0880527908363,3.92911524554876,4.30815501083645
"Austria",2017,6.65970975947858,6.55115797256253,6.81571332840348
"Azerbaijan",2017,12.3580615711854,12.1808575623042,12.5533007348711
"Bahrain",2017,0.0218272262788708,0.0172420913601369,0.0264126004448246
"Bangladesh",2017,15.1151967250024,15.0872530351299,15.1470636722528
"Belarus",2017,2.68233439674055,2.51201864706649,2.8562126601043
"Belgium",2017,1.34665085069913,1.09650599202556,1.73809727781902
"Benin",2017,2.65406215589124,2.38467847009063,3.1175002223565
"Bolivia",2017,14.1712638179368,14.0348430341937,14.3239051435765
"Bosnia Herzegovina",2017,2.672818440073,2.17662034723932,3.43111013310135
"Botswana",2017,1.46739649122807,0.991858060244952,2.33468652763985
"Brazil",2017,42.525579584379,42.4333285925738,42.6802502425738
"Brunei",2017,0.0761811101756074,0.057506705556892,0.095102489776281
"Bulgaria",2017,15.1532778963695,14.7111379253086,15.8303041246377
"Cambodia",2017,26.8162524566562,26.4495834103572,27.4005706760046
"Cameroon",2017,298.363356753953,298.231329374744,298.588919711493
"Canada",2017,15.0671189011576,14.924793909777,15.211206506394
"Chile",2017,1.87012391249204,1.60862601821247,2.3030821218175
"China",2017,1.93137230115635,1.49118285898164,2.62808249441533
"Colombia",2017,4.91345031598004,4.85265797467352,5.00562735268879
"Congo",2017,148.376181611338,148.28276450542,148.477195335853
"Dem. Rep. of the Congo",2017,493.665623351756,493.664602279201,493.667593656698
"Costa Rica",2017,48.4274350636192,47.6684448823477,48.5407048469776
"Côte d'Ivoire",2017,0.421254579147567,0.280583048863747,0.570290334536233
"Croatia",2017,2.91820627514019,2.76630348809079,3.1293587117223
"Cuba",2017,1.85726725990515,1.50108349981175,2.50774349592032
"Curaçao",2017,1.10740180695847,0.867863692480359,1.55807209876543
"Cyprus",2017,1.77814306954436,1.36731363709033,2.48750904876099
"Czechia",2017,7.88266178044802,7.39411123937967,8.63254993782883
"Denmark",2017,0.831721114833596,0.600095364003995,1.21148130298399
"Dominican Republic",2017,8.19967175508536,7.91541302892052,8.68457261709093
"Ecuador",2017,42.4002197575376,42.3014809872051,42.5715519771454
"Egypt",2017,37.404537966337,37.2320707104523,37.622791358415
"El Salvador",2017,13.859052843462,11.5273006708211,14.4300723094459
"Eritrea",2017,1.71664491725768,1.35715271867612,2.42169550827423
"Estonia",2017,1.74265664800744,1.14495793607998,2.63426080518019
"Ethiopia",2017,36.9846819100021,36.9845782806807,36.9848851520047
"Finland",2017,17.0818234741998,16.8075706392719,17.5362719158929
"France",2017,2.36986994175041,2.10894096076159,2.79753327268222
"North Macedonia",2017,2.30151265671429,1.864723371,2.95639942457143
"Gabon",2017,194.370119543558,194.253590709202,194.520272917791
"Georgia",2017,52.7276898735236,52.693910222149,52.7621548080479
"Germany",2017,1.5324085284759,1.20407012254202,2.05389959023315
"Ghana",2017,613.942439513222,613.818768202445,614.114508549332
"Gibraltar",2017,1.92552,1.48064,2.69368
"Greece",2017,1.82064278440271,1.52567964033583,2.27079793802338
"Guatemala",2017,28.8690831199961,28.4689300721566,29.2968071408295
"Haiti",2017,8.95346417989583,8.61057872535038,9.59857357383523
"Honduras",2017,32.1911695086399,31.913957921695,32.5766545230861
"China, Hong Kong SAR",2017,1.34484687406487,0.891165553704054,2.02770735525427
"Hungary",2017,2.65478483873323,2.2936559181041,3.19425138827538
"Iceland",2017,5.51740980197531,3.47505366288284,5.78621464214372
"India",2017,3.60731781971661,3.22652094525912,4.10534374986417
"Indonesia",2017,1.1032926356112,0.666366830432858,1.20184375116468
"Iran",2017,0.221502072614639,0.21532417737877,0.228082732007822
"Iraq",2017,1.26638981806147,1.25164067568179,1.28329794502306
"Ireland",2017,1.03464487940719,0.826099881674765,1.32112809806608
"Israel",2017,0.0357225005762922,0.0237910273369389,0.0485673449773916
"Italy",2017,1.64460255107325,1.28623883353277,1.94414905602542
"Jamaica",2017,3.63452165264672,3.30894991023978,4.23355642770952
"Japan",2017,5.61119708136258,5.5852941878463,5.61795791624585
"Jordan",2017,0.147253859464355,0.14075503056262,0.1542206741079
"Kazakhstan",2017,88.0964522624893,87.610593762373,88.8023937786634
"Kenya",2017,11.7493820908446,8.13083656585432,12.3676161086672
"Korea",2017,0.160865566645452,0.144125097313318,0.184524395736265
"Dem. People's Rep. of Korea",2017,52.0870667095094,51.963520868966,52.2874622077288
"Kosovo",2017,1.9472553546198,1.3096678588442,2.92161986965867
"Kuwait",2017,0.0527616174094631,0.037294419959334,0.0705231068857504
"Kyrgyzstan",2017,0.143306269580352,0.0922025256236705,0.218630056081996
"Latvia",2017,8.13788275354402,8.02885275487186,8.28318355290665
"Lebanon",2017,1.21003159468208,1.18923066982659,1.23426789526012
"Libya",2017,0.939069945919504,0.703049281191401,1.30676373617414
"Lithuania",2017,4.30634313086697,4.16417408381658,4.51690443967996
"Luxembourg",2017,7.01107496917226,6.94519305418345,7.11282866939597
"Malaysia",2017,8.07599528789924,8.03265982440943,8.112379969818
"Malta",2017,0.655465969604863,0.469878662613982,0.880947404255319
"Mauritius",2017,15.6337362128603,15.2455357694013,16.3678488514412
"Mexico",2017,6.44957728639343,6.10578409806323,6.75949673233862
"Rep. of Moldova",2017,10.2736298102719,10.1119006622356,10.4377227045317
"Mongolia",2017,2.31157986006969,1.7433016629567,3.2140392901344
"Montenegro",2017,3.18691241395087,2.82603452430125,3.7383496269996
"Morocco",2017,8.60643362326766,8.27207712772656,9.19941301589238
"Mozambique",2017,83.6947835162488,83.6672630360228,83.7223039964748
"Myanmar",2017,37.0078570765159,36.9957930944893,37.0189411564374
"Namibia",2017,475.479640111392,475.460703402532,475.514171756962
"Nepal",2017,65.7850881152911,65.7850881152911,65.7850881152911
"Netherlands",2017,0.933606461457871,0.643423271282193,1.35434799036799
"Nicaragua",2017,9.71967236938784,8.22913127767514,10.3168461196641
"Niger",2017,1.60371014492754,1.19878043478261,2.37103695652174
"Nigeria",2017,76.8897532672812,76.7573657428421,77.0224209394408
"Norway",2017,12.7327521416843,12.7268086873226,12.7408866374964
"New Zealand",2017,7.05388553272455,5.67779807434221,7.25095737869397
"Oman",2017,0.0231785776449095,0.0181180734097326,0.0283395316392626
"Pakistan",2017,1.61177823500594,1.57656519391725,1.65017323100676
"Panama",2017,37.7977922122885,37.6846919625373,38.0095700957379
"Paraguay",2017,35.9019070428235,35.9018939681816,35.9019316416339
"Peru",2017,33.9182144039193,33.8351849577951,34.0199493678257
"Philippines",2017,2.10309400136454,1.22842234442908,2.25240778948577
"Poland",2017,4.75711671615757,4.20518101293403,5.59764624567976
"Portugal",2017,1.00931995362956,0.749921967359537,1.35868967768394
"Qatar",2017,0.021824,0.01724,0.026408
"Romania",2017,42.0756885432857,41.7997212770483,42.4851411048759
"Russian Federation",2017,28.7180962887672,28.4575095955445,29.0646579393732
"Saudi Arabia",2017,0.0388718804089095,0.0282895042719317,0.0507191811690029
"Senegal",2017,36.4682862862647,36.1463531204355,37.0970727184255
"Serbia",2017,2.72622631503091,2.25026160049453,3.4523126546179
"Singapore",2017,0.0813228566792654,0.0606738396709044,0.102548835853091
"Slovakia",2017,31.0956426922669,30.7611319362643,31.6124763716959
"Slovenia",2017,2.62740190203112,2.27832320853608,3.16407797700355
"South Africa",2017,3.71195732064327,3.27329217526868,4.51077205015796
"Spain",2017,1.37677181198929,1.13533181373015,1.75098166495927
"Srilanka",2017,16.9103402569704,16.8573654050342,16.9668550918223
"South Sudan",2017,1.71525313653137,1.35605239852399,2.41973210332103
"Sudan",2017,298.453123371458,298.309150008956,298.735489733574
"Suriname",2017,37.2562823580879,37.1005188007757,37.5493380497876
"Sweden",2017,1.97929864620138,1.81406357235054,2.25852595481629
"Switzerland",2017,6.8631517730373,6.7401011379028,7.06986329485568
"Syria",2017,2.76308309570731,2.75239565782678,2.77509713816247
"Tajikistan",2017,33.2291767306012,33.1938295361659,33.2816418713763
"United Rep. of Tanzania",2017,10.9337474472299,10.7866168881925,11.1410222028077
"Thailand",2017,8.73863924645532,8.70569305319035,8.77029997603017
"Togo",2017,437.6977465,437.655710293103,437.780189603448
"Trinidad",2017,0.49040332003988,0.326194892594942,0.655640391552615
"Tunisia",2017,0.87155586726893,0.713906442818981,1.03384271947156
"Turkey",2017,6.27371642049947,5.85909573763696,6.67383875824393
"Turkmenistan",2017,0.58536,0.41634,0.75438
"United Arab Emirates",2017,0.0279616982453011,0.022834098385023,0.0333200538672493
"United Kingdom",2017,1.23693894244774,1.01641970003783,1.56146422760806
"Ukraine",2017,28.6428526541593,28.2202203162373,29.2733742568664
"Uruguay",2017,133.965323249589,133.906642571971,134.07530291078
"USA",2017,2.48754190029285,2.18365902385422,2.8265045816297
"Uzbekistan",2017,1.21403456655939,1.04778908176436,1.39371741010759
"Venezuela",2017,46.0962705364093,46.0017183890612,46.2366809917574
"Viet Nam",2017,30.2330359609014,29.9865243585074,30.6025931874454
"Yemen",2017,0.0426924123401053,0.0303415500376223,0.0568136343115124
"Zambia",2017,425.981957558886,425.921010530335,426.095578933578
"Zimbabwe",2017,605.966220804215,605.74357255395,606.373492384279
"Albania",2018,5.7907454772426,5.7907454772426,5.7907454772426
"Algeria",2018,0.825446227493489,0.666328118624536,0.986030452282354
"Angola",2018,16.232179570529,16.1288640373636,16.4348061588301
"Argentina",2018,24.6197772878621,24.4715582843261,24.8157138738073
"Armenia",2018,20.0531913801983,19.8655039313896,20.3055606062125
"Australia",2018,4.0880527908363,3.92911524554876,4.30815501083645
"Austria",2018,6.65970975947858,6.55115797256253,6.81571332840348
"Azerbaijan",2018,12.3580615711854,12.1808575623042,12.5533007348711
"Bahrain",2018,0.0218272262788708,0.0172420913601369,0.0264126004448246
"Bangladesh",2018,15.1151967250024,15.0872530351299,15.1470636722528
"Belarus",2018,2.68233439674055,2.51201864706649,2.8562126601043
"Belgium",2018,1.34665085069913,1.09650599202556,1.73809727781902
"Benin",2018,2.65406215589124,2.38467847009063,3.1175002223565
"Bolivia",2018,14.1712638179368,14.0348430341937,14.3239051435765
"Bosnia Herzegovina",2018,2.672818440073,2.17662034723932,3.43111013310135
"Botswana",2018,1.46739649122807,0.991858060244952,2.33468652763985
"Brazil",2018,42.525579584379,42.4333285925738,42.6802502425738
"Brunei",2018,0.0761811101756074,0.057506705556892,0.095102489776281
"Bulgaria",2018,15.1532778963695,14.7111379253086,15.8303041246377
"Cambodia",2018,26.8162524566562,26.4495834103572,27.4005706760046
"Cameroon",2018,298.363356753953,298.231329374744,298.588919711493
"Canada",2018,15.0671189011576,14.924793909777,15.211206506394
"Chile",2018,1.87012391249204,1.60862601821247,2.3030821218175
"China",2018,1.93137230115635,1.49118285898164,2.62808249441533
"Colombia",2018,4.91345031598004,4.85265797467352,5.00562735268879
"Congo",2018,148.376181611338,148.28276450542,148.477195335853
"Dem. Rep. of the Congo",2018,493.665623351756,493.664602279201,493.667593656698
"Costa Rica",2018,48.4274350636192,47.6684448823477,48.5407048469776
"Côte d'Ivoire",2018,0.421254579147567,0.280583048863747,0.570290334536233
"Croatia",2018,2.91820627514019,2.76630348809079,3.1293587117223
"Cuba",2018,1.85726725990515,1.50108349981175,2.50774349592032
"Curaçao",2018,1.10740180695847,0.867863692480359,1.55807209876543
"Cyprus",2018,1.77814306954436,1.36731363709033,2.48750904876099
"Czechia",2018,7.88266178044802,7.39411123937967,8.63254993782883
"Denmark",2018,0.831721114833596,0.600095364003995,1.21148130298399
"Dominican Republic",2018,8.19967175508536,7.91541302892052,8.68457261709093
"Ecuador",2018,42.4002197575376,42.3014809872051,42.5715519771454
"Egypt",2018,37.404537966337,37.2320707104523,37.622791358415
"El Salvador",2018,13.859052843462,11.5273006708211,14.4300723094459
"Eritrea",2018,1.71664491725768,1.35715271867612,2.42169550827423
"Estonia",2018,1.74265664800744,1.14495793607998,2.63426080518019
"Ethiopia",2018,36.9846819100021,36.9845782806807,36.9848851520047
"Finland",2018,17.0818234741998,16.8075706392719,17.5362719158929
"France",2018,2.36986994175041,2.10894096076159,2.79753327268222
"North Macedonia",2018,2.30151265671429,1.864723371,2.95639942457143
"Gabon",2018,194.370119543558,194.253590709202,194.520272917791
"Georgia",2018,52.7276898735236,52.693910222149,52.7621548080479
"Germany",2018,1.5324085284759,1.20407012254202,2.05389959023315
"Ghana",2018,613.942439513222,613.818768202445,614.114508549332
"Gibraltar",2018,1.92552,1.48064,2.69368
"Greece",2018,1.82064278440271,1.52567964033583,2.27079793802338
"Guatemala",2018,28.8690831199961,28.4689300721566,29.2968071408295
"Haiti",2018,8.95346417989583,8.61057872535038,9.59857357383523
"Honduras",2018,32.1911695086399,31.913957921695,32.5766545230861
"China, Hong Kong SAR",2018,1.34484687406487,0.891165553704054,2.02770735525427
"Hungary",2018,2.65478483873323,2.2936559181041,3.19425138827538
"Iceland",2018,5.51740980197531,3.47505366288284,5.78621464214372
"India",2018,3.60731781971661,3.22652094525912,4.10534374986417
"Indonesia",2018,1.1032926356112,0.666366830432858,1.20184375116468
"Iran",2018,0.221502072614639,0.21532417737877,0.228082732007822
"Iraq",2018,1.26638981806147,1.25164067568179,1.28329794502306
"Ireland",2018,1.03464487940719,0.826099881674765,1.32112809806608
"Israel",2018,0.0357225005762922,0.0237910273369389,0.0485673449773916
"Italy",2018,1.64460255107325,1.28623883353277,1.94414905602542
"Jamaica",2018,3.63452165264672,3.30894991023978,4.23355642770952
"Japan",2018,5.61119708136258,5.5852941878463,5.61795791624585
"Jordan",2018,0.147253859464355,0.14075503056262,0.1542206741079
"Kazakhstan",2018,88.0964522624893,87.610593762373,88.8023937786634
"Kenya",2018,11.7493820908446,8.13083656585432,12.3676161086672
"Korea",2018,0.160865566645452,0.144125097313318,0.184524395736265
"Dem. People's Rep. of Korea",2018,52.0870667095094,51.963520868966,52.2874622077288
"Kosovo",2018,1.9472553546198,1.3096678588442,2.92161986965867
"Kuwait",2018,0.0527616174094631,0.037294419959334,0.0705231068857504
"Kyrgyzstan",2018,0.143306269580352,0.0922025256236705,0.218630056081996
"Latvia",2018,8.13788275354402,8.02885275487186,8.28318355290665
"Lebanon",2018,1.21003159468208,1.18923066982659,1.23426789526012
"Libya",2018,0.939069945919504,0.703049281191401,1.30676373617414
"Lithuania",2018,4.30634313086697,4.16417408381658,4.51690443967996
"Luxembourg",2018,7.01107496917226,6.94519305418345,7.11282866939597
"Malaysia",2018,8.07599528789924,8.03265982440943,8.112379969818
"Malta",2018,0.655465969604863,0.469878662613982,0.880947404255319
"Mauritius",2018,15.6337362128603,15.2455357694013,16.3678488514412
"Mexico",2018,6.44957728639343,6.10578409806323,6.75949673233862
"Rep. of Moldova",2018,10.2736298102719,10.1119006622356,10.4377227045317
"Mongolia",2018,2.31157986006969,1.7433016629567,3.2140392901344
"Montenegro",2018,3.18691241395087,2.82603452430125,3.7383496269996
"Morocco",2018,8.60643362326766,8.27207712772656,9.19941301589238
"Mozambique",2018,83.6947835162488,83.6672630360228,83.7223039964748
"Myanmar",2018,37.0078570765159,36.9957930944893,37.0189411564374
"Namibia",2018,475.479640111392,475.460703402532,475.514171756962
"Nepal",2018,65.7850881152911,65.7850881152911,65.7850881152911
"Netherlands",2018,0.933606461457871,0.643423271282193,1.35434799036799
"Nicaragua",2018,9.71967236938784,8.22913127767514,10.3168461196641
"Niger",2018,1.60371014492754,1.19878043478261,2.37103695652174
"Nigeria",2018,76.8897532672812,76.7573657428421,77.0224209394408
"Norway",2018,12.7327521416843,12.7268086873226,12.7408866374964
"New Zealand",2018,7.05388553272455,5.67779807434221,7.25095737869397
"Oman",2018,0.0231785776449095,0.0181180734097326,0.0283395316392626
"Pakistan",2018,1.61177823500594,1.57656519391725,1.65017323100676
"Panama",2018,37.7977922122885,37.6846919625373,38.0095700957379
"Paraguay",2018,35.9019070428235,35.9018939681816,35.9019316416339
"Peru",2018,33.9182144039193,33.8351849577951,34.0199493678257
"Philippines",2018,2.10309400136454,1.22842234442908,2.25240778948577
"Poland",2018,4.75711671615757,4.20518101293403,5.59764624567976
"Portugal",2018,1.00931995362956,0.749921967359537,1.35868967768394
"Qatar",2018,0.021824,0.01724,0.026408
"Romania",2018,42.0756885432857,41.7997212770483,42.4851411048759
"Russian Federation",2018,28.7180962887672,28.4575095955445,29.0646579393732
"Saudi Arabia",2018,0.0388718804089095,0.0282895042719317,0.0507191811690029
"Senegal",2018,36.4682862862647,36.1463531204355,37.0970727184255
"Serbia",2018,2.72622631503091,2.25026160049453,3.4523126546179
"Singapore",2018,0.0813228566792654,0.0606738396709044,0.102548835853091
"Slovakia",2018,31.0956426922669,30.7611319362643,31.6124763716959
"Slovenia",2018,2.62740190203112,2.27832320853608,3.16407797700355
"South Africa",2018,3.71195732064327,3.27329217526868,4.51077205015796
"Spain",2018,1.37677181198929,1.13533181373015,1.75098166495927
"Srilanka",2018,16.9103402569704,16.8573654050342,16.9668550918223
"South Sudan",2018,1.71525313653137,1.35605239852399,2.41973210332103
"Sudan",2018,298.453123371458,298.309150008956,298.735489733574
"Suriname",2018,37.2562823580879,37.1005188007757,37.5493380497876
"Sweden",2018,1.97929864620138,1.81406357235054,2.25852595481629
"Switzerland",2018,6.8631517730373,6.7401011379028,7.06986329485568
"Syria",2018,2.76308309570731,2.75239565782678,2.77509713816247
"Tajikistan",2018,33.2291767306012,33.1938295361659,33.2816418713763
"United Rep. of Tanzania",2018,10.9337474472299,10.7866168881925,11.1410222028077
"Thailand",2018,8.73863924645532,8.70569305319035,8.77029997603017
"Togo",2018,437.6977465,437.655710293103,437.780189603448
"Trinidad",2018,0.49040332003988,0.326194892594942,0.655640391552615
"Tunisia",2018,0.87155586726893,0.713906442818981,1.03384271947156
"Turkey",2018,6.27371642049947,5.85909573763696,6.67383875824393
"Turkmenistan",2018,0.58536,0.41634,0.75438
"United Arab Emirates",2018,0.0279616982453011,0.022834098385023,0.0333200538672493
"United Kingdom",2018,1.23693894244774,1.01641970003783,1.56146422760806
"Ukraine",2018,28.6428526541593,28.2202203162373,29.2733742568664
"Uruguay",2018,133.965323249589,133.906642571971,134.07530291078
"USA",2018,2.48754190029285,2.18365902385422,2.8265045816297
"Uzbekistan",2018,1.21403456655939,1.04778908176436,1.39371741010759
"Venezuela",2018,46.0962705364093,46.0017183890612,46.2366809917574
"Viet Nam",2018,30.2330359609014,29.9865243585074,30.6025931874454
"Yemen",2018,0.0426924123401053,0.0303415500376223,0.0568136343115124
"Zambia",2018,425.981957558886,425.921010530335,426.095578933578
"Zimbabwe",2018,605.966220804215,605.74357255395,606.373492384279
"Uganda",2010,357.875053674602,357.774581471568,358.072103809236
"Lao People's Dem. Rep.",2010,114.2761378,114.2761378,114.2761378
"Bhutan",2010,65.87030196,65.87030196,65.87030196
"Lesotho",2010,495.1185736,495.1185736,495.1185736
"Rwanda",2010,250.409173431969,250.236790235083,250.747258306482
"Uganda",2011,373.274472663274,373.185273950981,373.449412773429
"Lao People's Dem. Rep.",2011,114.2761378,114.2761378,114.2761378
"Bhutan",2011,65.87030196,65.87030196,65.87030196
"Lesotho",2011,495.1185736,495.1185736,495.1185736
"Rwanda",2011,250.409173431969,250.236790235083,250.747258306482
"Uganda",2012,412.914930370819,412.854751153328,413.032956277992
"Lao People's Dem. Rep.",2012,114.2761378,114.2761378,114.2761378
"Bhutan",2012,65.87030196,65.87030196,65.87030196
"Lesotho",2012,495.1185736,495.1185736,495.1185736
"Rwanda",2012,250.409173431969,250.236790235083,250.747258306482
"Uganda",2013,476.183466316353,476.169604445537,476.210652776169
"Lao People's Dem. Rep.",2013,114.239377566989,114.239355397421,114.239407091489
"Bhutan",2013,65.87030196,65.87030196,65.87030196
"Lesotho",2013,495.1185736,495.1185736,495.1185736
"Rwanda",2013,250.409173431969,250.236790235083,250.747258306482
"Uganda",2014,444.373301142936,444.336151925835,444.446159685001
"Lao People's Dem. Rep.",2014,114.238812024943,114.238789514304,114.238842003666
"Bhutan",2014,65.87030196,65.87030196,65.87030196
"Lesotho",2014,495.1185736,495.1185736,495.1185736
"Rwanda",2014,250.409173431969,250.236790235083,250.747258306482
"Uganda",2015,457.840308562402,457.813018170727,457.893831578633
"Lao People's Dem. Rep.",2015,98.436271404128,98.4250495976767,98.4451929727444
"Bhutan",2015,65.87030196,65.87030196,65.87030196
"Lesotho",2015,495.1185736,495.1185736,495.1185736
"Rwanda",2015,250.409173431969,250.236790235083,250.747258306482
"Uganda",2016,460.560068084463,460.535149913464,460.608938605877
"Lao People's Dem. Rep.",2016,98.436271404128,98.4250495976767,98.4451929727444
"Bhutan",2016,65.87030196,65.87030196,65.87030196
"Lesotho",2016,495.1185736,495.1185736,495.1185736
"Rwanda",2016,250.409173431969,250.236790235083,250.747258306482
"Uganda",2017,442.034673154618,441.997977351433,442.106642443037
"Lao People's Dem. Rep.",2017,98.436271404128,98.4250495976767,98.4451929727444
"Bhutan",2017,65.87030196,65.87030196,65.87030196
"Lesotho",2017,495.1185736,495.1185736,495.1185736
"Rwanda",2017,250.409173431969,250.236790235083,250.747258306482
"Uganda",2018,441.225978113799,441.189381479317,441.29775290856
"Lao People's Dem. Rep.",2018,98.436271404128,98.4250495976767,98.4451929727444
"Bhutan",2018,65.87030196,65.87030196,65.87030196
"Lesotho",2018,495.1185736,495.1185736,495.1185736
"Rwanda",2018,250.409173431969,250.236790235083,250.747258306482
